,train,val,test
322,TCGA-HT-7620-01Z-00-DX3.4C2C87F9-D172-4D05-BFEC-579CB1406782.svs,,
323,TCGA-HT-7620-01Z-00-DX4.5114FD3F-C228-4204-ABDD-91D7742FA32C.svs,,
324,TCGA-HT-7620-01Z-00-DX5.E88271BE-B362-4F17-96DF-31E421AA3143.svs,,
325,TCGA-HT-7676-01Z-00-DX1.620807AD-D67D-4705-A0AF-0FDCBD0B1C83.svs,,
326,TCGA-HT-7681-01Z-00-DX4.E3A1EB6E-5F17-4D87-B4A6-4E5C4F049BD7.svs,,
327,TCGA-HT-7681-01Z-00-DX1.DF3E914B-2F70-4225-BAF6-79F611E1E505.svs,,
328,TCGA-HT-7681-01Z-00-DX2.81861B5B-D288-47BD-8036-522E4A3EDAE9.svs,,
329,TCGA-HT-7681-01Z-00-DX3.A0D6EA07-784E-40B6-B4D9-1A1C5AF07EDE.svs,,
330,TCGA-HT-7684-01Z-00-DX6.C15A2911-8452-4276-9FBC-B374A645F0D7.svs,,
331,TCGA-HT-7684-01Z-00-DX1.7499FC8D-DB42-4516-B14F-F0ED3BBEE87D.svs,,
332,TCGA-HT-7684-01Z-00-DX7.9F39DEB0-7E7E-4B29-BC24-4787A867472A.svs,,
333,TCGA-HT-7684-01Z-00-DX5.E8C6D6FE-D37E-4E31-9321-CB725674B0B4.svs,,
334,TCGA-HT-7684-01Z-00-DX2.05D7C8C8-2DDB-4722-A4F9-466FDBCD66AA.svs,,
335,TCGA-HT-7684-01Z-00-DX3.9B492026-0A0D-4CCD-8676-5E521A8D6A2B.svs,,
336,TCGA-HT-7684-01Z-00-DX4.2EB29D5E-88AD-4554-A752-85144430191B.svs,,
337,TCGA-HT-7686-01Z-00-DX2.17E34786-0450-4752-878B-D12DE2D8877D.svs,,
338,TCGA-HT-7686-01Z-00-DX1.BBFB6833-AB78-4B58-B996-20A0D57C7713.svs,,
339,TCGA-HT-7686-01Z-00-DX3.7B4FA34C-A4FB-49EC-B150-943FE2778642.svs,,
340,TCGA-HT-7687-01Z-00-DX3.C372372B-F306-448E-9941-060D645A3BC5.svs,,
341,TCGA-HT-7687-01Z-00-DX4.C225C0CD-3031-4916-9DE6-5A00B0B03913.svs,,
342,TCGA-HT-7687-01Z-00-DX2.BA0E7F48-D2C3-4048-ABDB-023FF423C277.svs,,
343,TCGA-HT-7687-01Z-00-DX1.2A5DF71F-16A7-4F8B-B348-E407950A785F.svs,,
344,TCGA-HT-7689-01Z-00-DX2.EAC06066-F666-48C5-8919-8C231ECEAB2C.svs,,
345,TCGA-HT-7689-01Z-00-DX1.CA72DCB2-9BE2-451C-B4B1-448D7F2B396A.svs,,
346,TCGA-HT-7689-01Z-00-DX3.8AE3ABC7-70E8-4804-94B2-C274ACBCA2CC.svs,,
347,TCGA-HT-7690-01Z-00-DX4.805125C0-C3B6-4CEB-BFD2-312200E372AC.svs,,
348,TCGA-HT-7690-01Z-00-DX3.B310C337-0508-4731-A307-5BA379676132.svs,,
349,TCGA-HT-7690-01Z-00-DX2.70B38C74-164C-466F-BE38-983466C22733.svs,,
350,TCGA-HT-7690-01Z-00-DX1.C810C130-7583-4700-B6B4-EE48175A1BE4.svs,,
351,TCGA-HT-7691-01Z-00-DX1.A018D8AE-2488-471B-8B37-D84B93B9AEB7.svs,,
352,TCGA-HT-7691-01Z-00-DX2.E8D201A1-C6C4-4F8C-9D5A-6DF1F8D566EB.svs,,
353,TCGA-HT-7693-01Z-00-DX3.DB0FD2D2-082F-4CAC-A0E7-58BAACCA5299.svs,,
354,TCGA-HT-7693-01Z-00-DX2.7BF80AA3-52C6-4AA2-B85E-93BF3F906EA9.svs,,
355,TCGA-HT-7693-01Z-00-DX1.1289590F-3294-4874-9799-73868886F279.svs,,
356,TCGA-HT-7694-01Z-00-DX7.73677CFA-E7DC-483E-8EC9-E6CE9FCBBAF3.svs,,
357,TCGA-HT-7694-01Z-00-DX2.B2566D8B-A389-4B3A-807A-AE916A73730B.svs,,
358,TCGA-HT-7694-01Z-00-DX4.E855393D-C8C1-4449-9F64-226DACA4BD89.svs,,
359,TCGA-HT-7694-01Z-00-DX8.862B28F9-2900-440F-9D9C-067F301D15E0.svs,,
360,TCGA-HT-7694-01Z-00-DX5.D7561F24-C805-4E32-84C1-BE3FD1767AEC.svs,,
361,TCGA-HT-7694-01Z-00-DX1.77DBCFB4-FC72-4875-AD95-53350F4A10E7.svs,,
362,TCGA-HT-7694-01Z-00-DX6.6CA051B4-B862-4630-86BE-6E6CF5575C78.svs,,
363,TCGA-HT-7694-01Z-00-DX3.1C5DB315-C10D-46DB-B278-576B40B6150A.svs,,
364,TCGA-HT-7695-01Z-00-DX1.30F75635-FD99-4F2C-9E03-2A7F9A78F6EC.svs,,
365,TCGA-HT-7695-01Z-00-DX2.4F0E4092-5F35-4689-AD3D-C5402BAB0F60.svs,,
366,TCGA-HT-7854-01Z-00-DX1.63CAF3A9-E062-4786-8E60-5AB0FC5CF280.svs,,
367,TCGA-HT-7854-01Z-00-DX2.FDFCD4CA-A809-4DDF-A680-FB4A6948F575.svs,,
368,TCGA-HT-7855-01Z-00-DX1.D1CFAF92-BC0B-443C-8A5A-48147BD0FB84.svs,,
369,TCGA-HT-7857-01Z-00-DX1.DEC9B8F9-FE38-42C2-AE3A-629DBF0A7E4C.svs,,
370,TCGA-HT-7857-01Z-00-DX2.B2E4366E-05CF-497E-AFA0-77E388C47E82.svs,,
371,TCGA-HT-7860-01Z-00-DX2.EAF4AF29-9701-423A-81F6-689852C7DEAD.svs,,
372,TCGA-HT-7860-01Z-00-DX3.B6E8472B-CCDA-479A-B262-257AA0D52EB0.svs,,
373,TCGA-HT-7860-01Z-00-DX1.2FF9CBDD-7FEE-4A41-9BE4-AF86B376FCA0.svs,,
374,TCGA-HT-7874-01Z-00-DX2.E36EF1D2-10E5-4AE4-AF5C-6DCA6AF636E6.svs,,
375,TCGA-HT-7874-01Z-00-DX3.E854DBE0-1E42-464A-8AEE-7631A91B9F59.svs,,
376,TCGA-HT-7874-01Z-00-DX5.9D6023D0-0655-4FD6-8D24-7019CE7E8ADD.svs,,
377,TCGA-HT-7874-01Z-00-DX4.C8E61749-C083-4163-B8BC-4E8BBF355778.svs,,
378,TCGA-HT-7874-01Z-00-DX1.5D728C37-46E8-4B21-B55E-4EA2787DF519.svs,,
379,TCGA-HT-7879-01Z-00-DX2.1F7DF69E-64B9-4B29-B4EE-FDE88E51E1F2.svs,,
380,TCGA-HT-7879-01Z-00-DX3.8FE9F4DF-1A18-4A09-A796-70FEF7C512A9.svs,,
381,TCGA-HT-7879-01Z-00-DX1.4ACC4CED-056B-4F63-86E6-D08206991030.svs,,
382,TCGA-HT-7880-01Z-00-DX1.1EF457FD-80E9-4249-8436-E2BC853DF7BC.svs,,
383,TCGA-HT-7880-01Z-00-DX2.3C084238-8203-4203-8F92-9CEE02922CCF.svs,,
384,TCGA-HT-7881-01Z-00-DX3.846319A7-917B-4ADE-B7A8-7E987DF43257.svs,,
385,TCGA-HT-7881-01Z-00-DX5.13CBB27F-AADD-4F96-9327-3C34ABD3F707.svs,,
386,TCGA-HT-7881-01Z-00-DX1.CA0C019C-201C-4D3B-B1BD-954E081CC3EE.svs,,
387,TCGA-HT-7881-01Z-00-DX4.D87464C7-F498-4AB1-AE6E-F6F71C76CCAA.svs,,
388,TCGA-HT-7881-01Z-00-DX2.B2794A3E-1243-4816-99C2-215F6521774D.svs,,
389,TCGA-HT-7882-01Z-00-DX5.2F59EB36-9950-4136-8218-490804AF4AB7.svs,,
390,TCGA-HT-7882-01Z-00-DX3.E16AFAA3-F6A2-45D6-862E-E41AC8E4299F.svs,,
391,TCGA-HT-7882-01Z-00-DX1.B5224DF8-94F3-47F3-99F0-9D05DEB3B4BC.svs,,
392,TCGA-HT-7882-01Z-00-DX2.8F391B3B-6995-4594-8E60-09303EB39930.svs,,
393,TCGA-HT-7882-01Z-00-DX4.8B139B5B-567F-4810-A03E-4818F3FFFACF.svs,,
394,TCGA-HT-7902-01Z-00-DX2.897F6F34-7DA1-41B8-883E-A4D4378FD4EF.svs,,
395,TCGA-HT-7902-01Z-00-DX1.B9265DE0-438A-4D0E-A828-EE5019422E0C.svs,,
396,TCGA-HT-8010-01Z-00-DX1.43C29B1E-B4D4-451A-8ACC-44C016FAB6FC.svs,,
397,TCGA-HT-8011-01Z-00-DX1.C3EBC225-3BE8-4B24-9EAD-2389EB999026.svs,,
398,TCGA-HT-8012-01Z-00-DX1.6437C769-CD18-4DC2-8961-1E2C89018045.svs,,
399,TCGA-HT-8013-01Z-00-DX1.2C2597D7-8F5C-406B-97C1-0EFD907B4FA5.svs,,
400,TCGA-HT-8015-01Z-00-DX1.A88F5665-931F-4C94-B856-5EE0E6020E84.svs,,
401,TCGA-HT-8019-01Z-00-DX1.4D6E811C-1D18-4EDF-A3B3-F8F79A160C5C.svs,,
402,TCGA-HT-8104-01Z-00-DX1.3E2660DC-5A2A-45C0-8F9B-BD0838002672.svs,,
403,TCGA-HT-8106-01Z-00-DX1.E6186AC8-3F27-4AB2-A89B-B44DD5199D88.svs,,
404,TCGA-HT-8107-01Z-00-DX1.7AA96D1B-FFA4-458B-9D4A-55166FD6E4C4.svs,,
405,TCGA-HT-8108-01Z-00-DX1.995485CB-F5C0-445E-9217-009AFB322AF6.svs,,
406,TCGA-HT-8109-01Z-00-DX1.61B043DE-83D6-4EBA-B93F-8A9F1389717F.svs,,
407,TCGA-HT-8110-01Z-00-DX1.C7649C75-0A7E-49B4-9550-6C3AE1145CCB.svs,,
408,TCGA-HT-8111-01Z-00-DX1.11CA1C04-FEFB-4D62-A051-6423FA65585C.svs,,
409,TCGA-HT-8113-01Z-00-DX1.641F5405-47CF-41C6-8EA4-4ABD6C677A46.svs,,
410,TCGA-HT-8114-01Z-00-DX1.C91CF38E-8921-4CCB-97E7-E285E3F7E6AC.svs,,
411,TCGA-HT-8563-01Z-00-DX1.78F51983-9EAD-47AA-99B9-D3E16308926E.svs,,
412,TCGA-HT-8564-01Z-00-DX1.A5F810F9-49DF-41B5-86A4-73F630E3B517.svs,,
413,TCGA-HT-A4DV-01Z-00-DX1.6F6DFF05-2F43-4E45-8C55-1A81DB16B421.svs,,
414,TCGA-HT-A4DV-01Z-00-DX2.702EF31E-4E34-482D-AE05-3EDEED527CAA.svs,,
415,TCGA-HT-A5R5-01Z-00-DX1.4C1365AB-C04C-4E31-B759-031060F2473A.svs,,
416,TCGA-HT-A5R7-01Z-00-DX1.710C776B-5420-42E6-8D40-C5C36D1CA603.svs,,
417,TCGA-HT-A5R9-01Z-00-DX1.B3EA778F-A070-4DFA-B07C-8C18B948C7F1.svs,,
418,TCGA-HT-A5RA-01Z-00-DX1.F5DA3E78-30A6-41C5-9B50-410E795EF591.svs,,
419,TCGA-HT-A614-01Z-00-DX1.B2D270F0-8C0B-4FBE-B794-3493443E47C5.svs,,
420,TCGA-HT-A615-01Z-00-DX1.454CE5AA-213B-4479-B6B9-4CEAB6EC951A.svs,,
421,TCGA-HT-A617-01Z-00-DX1.5865A8D2-3251-4D1C-B093-334C65ACC7A5.svs,,
422,TCGA-HT-A618-01Z-00-DX1.A79863B5-6AF4-43AF-8B34-9C16DC2FCDE1.svs,,
423,TCGA-HT-A61A-01Z-00-DX1.1E02526B-2D50-482D-B4A8-F326E9CE3F55.svs,,
424,TCGA-HT-A61B-01Z-00-DX1.4D520756-D42C-480F-B13A-E2D6B4421668.svs,,
425,TCGA-HT-A61C-01Z-00-DX1.034BF077-8710-4F6A-B346-67740B77A277.svs,,
426,TCGA-HT-A74H-01Z-00-DX1.07757B94-980F-4F0C-95DE-A99DEA555617.svs,,
427,TCGA-HT-A74K-01Z-00-DX1.D1FB878B-4562-45A9-ACB1-FAAB8EA24EF7.svs,,
428,TCGA-HT-A74L-01Z-00-DX1.E51CD31D-B564-4E49-8630-3485CE49B9B6.svs,,
429,TCGA-HT-A74O-01Z-00-DX1.C16EB67A-110A-4336-AC84-A1A677A41244.svs,,
430,TCGA-HW-7486-01Z-00-DX1.fc5aa2ce-c05e-40b6-934a-d44ef7feda2b.svs,,
431,TCGA-HW-7487-01Z-00-DX1.282f8f7a-b61e-45be-8490-adcecc97f326.svs,,
432,TCGA-HW-7490-01Z-00-DX1.2109dc98-1288-4da2-963e-4544db680603.svs,,
433,TCGA-HW-7491-01Z-00-DX1.0648acf5-5dbd-47ad-96fd-52d765398718.svs,,
434,TCGA-HW-7493-01Z-00-DX1.5cb8de89-ec52-43fc-b977-7135e2b09397.svs,,
435,TCGA-HW-7495-01Z-00-DX1.6453ae00-7849-4b90-ac8f-fd32791d21b1.svs,,
436,TCGA-HW-8319-01Z-00-DX1.DB3012DE-00C2-4425-B3E4-6F5FF19CE290.svs,,
437,TCGA-HW-8320-01Z-00-DX1.71FC4C29-1D2A-4227-82B9-9D59A9AF38A0.svs,,
438,TCGA-HW-8321-01Z-00-DX1.5A8CE14C-5AD0-45E2-8C77-B4BCC1877373.svs,,
439,TCGA-HW-8322-01Z-00-DX1.B6F32F6B-7FA3-42E4-98CB-F2F55208F7C4.svs,,
440,TCGA-HW-A5KJ-01Z-00-DX1.565C251B-6B1B-4589-99E6-DD1ED951CA0C.svs,,
441,TCGA-HW-A5KK-01Z-00-DX1.DBE8A4F7-456E-4094-93D8-10D3238E86DD.svs,,
442,TCGA-HW-A5KL-01Z-00-DX1.9BE3C44C-8738-4F55-8CCD-DBE3A92A88CE.svs,,
443,TCGA-HW-A5KM-01Z-00-DX1.A8D3FF2B-3E88-46E0-8EFE-E2820F352EB1.svs,,
444,TCGA-IK-7675-01Z-00-DX1.1afabdc4-ee6b-4a8a-8f9f-2bdead91ee76.svs,,
445,TCGA-IK-8125-01Z-00-DX1.1491FC08-FB5D-4697-9A8C-9172FAF63C1C.svs,,
446,TCGA-KT-A74X-01Z-00-DX2.9CF10646-A8BA-44B7-B099-423861E84494.svs,,
447,TCGA-KT-A74X-01Z-00-DX1.E6563656-1B4E-440C-8797-B78FE067390D.svs,,
448,TCGA-KT-A74X-01Z-00-DX3.4DCD7F51-4CA2-4FAA-B2BB-9494D34C21F9.svs,,
449,TCGA-KT-A7W1-01Z-00-DX1.D416EFED-F654-433B-917C-A9BE98EAA760.svs,,
450,TCGA-P5-A72U-01Z-00-DX1.47271109-22C2-4339-9868-CDB86166E449.svs,,
451,TCGA-P5-A72W-01Z-00-DX1.0F26308D-5394-4499-AD5C-096B7608AF45.svs,,
452,TCGA-P5-A72X-01Z-00-DX1.89C6551A-1AD5-49B9-9339-E213986B596D.svs,,
453,TCGA-P5-A72Z-01Z-00-DX1.096F894F-C7EE-4CBC-A024-26B4513126A7.svs,,
454,TCGA-P5-A730-01Z-00-DX1.D1267FDB-E9CF-445B-9E4F-B8D206CA7EC4.svs,,
455,TCGA-P5-A731-01Z-00-DX1.86F64744-416E-4645-B12F-D936E174CA2D.svs,,
456,TCGA-P5-A735-01Z-00-DX1.BCFB0C97-0D3A-40E0-8925-952CFFAC7084.svs,,
457,TCGA-P5-A737-01Z-00-DX1.221196D5-A366-499A-B4C7-8C987CCADFB6.svs,,
458,TCGA-P5-A77W-01Z-00-DX1.ECD22A66-99DC-4E3D-8006-30F16E6F8241.svs,,
459,TCGA-P5-A77X-01Z-00-DX1.22398640-6ACD-4226-B301-E01AED3D38C1.svs,,
460,TCGA-P5-A781-01Z-00-DX1.98EFF9A5-448D-47DD-848B-29DBD40FC453.svs,,
461,TCGA-QH-A65R-01Z-00-DX1.32FE5D68-3820-4CD2-BE38-3ECB94F7A2FB.svs,,
462,TCGA-QH-A65S-01Z-00-DX1.CEE3136E-5CFE-41A6-989C-8F61A12D9862.svs,,
463,TCGA-QH-A65V-01Z-00-DX1.90506158-FEBB-4CE2-A017-9387A9ADDED3.svs,,
464,TCGA-QH-A65X-01Z-00-DX1.7791978D-0E39-43A9-8834-9D1E29FA526A.svs,,
465,TCGA-QH-A6CS-01Z-00-DX1.E45E2C78-9287-41CB-897B-EF6349147105.svs,,
466,TCGA-QH-A6CV-01Z-00-DX1.9DCB8BF5-AE89-4D03-9892-F689B41320D0.svs,,
467,TCGA-QH-A6CW-01Z-00-DX1.08892E79-CE6E-41BA-9070-740335844F2C.svs,,
468,TCGA-QH-A6CX-01Z-00-DX1.EBB9DC1A-C774-48BF-942F-89837EE940DE.svs,,
469,TCGA-QH-A6CY-01Z-00-DX1.1CB3CC89-98CA-4865-8203-E7713A412E30.svs,,
470,TCGA-QH-A6X3-01Z-00-DX1.FFC6757C-ED6A-4840-801F-CAB521558AE1.svs,,
471,TCGA-QH-A6X4-01Z-00-DX1.59C962C6-B2F6-4156-BA5F-ADAEF54BA4D8.svs,,
472,TCGA-QH-A6X5-01Z-00-DX1.A5F05E37-81B8-4390-8C0B-4DD1FDBC3853.svs,,
473,TCGA-QH-A6X8-01Z-00-DX1.9FB9444F-980D-4C73-8241-11D44C61CCE6.svs,,
474,TCGA-QH-A6X9-01Z-00-DX1.D8ECA1DD-68D3-4987-9B23-1F9FA81955E0.svs,,
475,TCGA-QH-A6XA-01Z-00-DX1.7B4C2D32-6621-4109-8B13-7620D1E07A0D.svs,,
476,TCGA-QH-A6XC-01Z-00-DX1.EE39646B-3F7A-4D87-9237-1ED594C8D427.svs,,
477,TCGA-QH-A86X-01Z-00-DX1.20F36DDB-D007-4832-842A-8A7E3F0C2D02.svs,,
478,TCGA-QH-A870-01Z-00-DX1.7A7F3987-7F2D-40BC-B1CA-09B0D095829F.svs,,
479,TCGA-R8-A6MK-01Z-00-DX2.67BC5323-C650-4D5C-A222-6B55FF8584E8.svs,,
480,TCGA-R8-A6MK-01Z-00-DXE.7888C0C3-818C-4C36-9EC6-F708B257872A.svs,,
481,TCGA-R8-A6MK-01Z-00-DX5.A50F331E-12E0-46E1-885B-3CC11D50C5F1.svs,,
482,TCGA-R8-A6MK-01Z-00-DX9.EE697A10-D50C-48E9-93D0-6260C6D76012.svs,,
483,TCGA-R8-A6MK-01Z-00-DXF.F23D5126-9D7D-436E-9565-5724CDFDD79E.svs,,
484,TCGA-R8-A6MK-01Z-00-DX7.B3475A5B-4A7A-4DBD-BF65-EA2ADA3FD684.svs,,
485,TCGA-R8-A6MK-01Z-00-DXC.F741DE76-6E81-4DCF-A99F-659C1E398FB0.svs,,
486,TCGA-R8-A6MK-01Z-00-DX4.1AB7C91A-8956-45E5-BAC1-E978E68643DC.svs,,
487,TCGA-R8-A6MK-01Z-00-DX8.5C45A74A-5049-4B83-B2F5-683711D555DD.svs,,
488,TCGA-R8-A6MK-01Z-00-DX1.CD613162-8078-4FB2-99A4-ED8E524FE2C3.svs,,
489,TCGA-R8-A6MK-01Z-00-DXA.088A6643-8205-45A9-AF02-8C039D9F653E.svs,,
490,TCGA-R8-A6MK-01Z-00-DXB.F02C56E8-9793-4272-B14E-031A06EE2C8F.svs,,
491,TCGA-R8-A6MK-01Z-00-DXD.26CA7DE4-FEBC-4544-829F-163A7FB04DA7.svs,,
492,TCGA-R8-A6MK-01Z-00-DX3.23626B7D-35BE-46B4-8983-96AC9777166E.svs,,
493,TCGA-R8-A6MK-01Z-00-DX6.695AD627-C157-4804-AE53-5E0E6AAD07CC.svs,,
494,TCGA-RY-A83Y-01Z-00-DX1.BB00A072-43F7-44B4-8E52-ECFE7C1C263A.svs,,
495,TCGA-RY-A83Z-01Z-00-DX1.38167693-2E5A-4179-AA91-8EDA1BA43FB0.svs,,
496,TCGA-RY-A840-01Z-00-DX1.E4D70B62-E2F7-411D-A9A8-DD78C20DF6B8.svs,,
497,TCGA-RY-A843-01Z-00-DX1.CB0CAD7E-B970-419A-902D-2F97660D2372.svs,,
498,TCGA-RY-A845-01Z-00-DX1.224F7848-0356-4EC3-BADF-F64E6EDA9A05.svs,,
499,TCGA-RY-A847-01Z-00-DX1.E137897D-0B07-401B-A106-BFF78C14F5D4.svs,,
500,TCGA-S9-A6TS-01Z-00-DX1.A10361F8-6208-44EE-9B2E-8513EBA31ED3.svs,,
501,TCGA-S9-A6TU-01Z-00-DX1.58000391-215E-4740-AD40-1489B348922B.svs,,
502,TCGA-S9-A6TV-01Z-00-DX1.E58C29B5-A44B-4906-B2DF-C606311C1F5C.svs,,
503,TCGA-S9-A6TW-01Z-00-DX1.A217F3C6-1408-490D-B4C2-4258244755A6.svs,,
504,TCGA-S9-A6TX-01Z-00-DX1.014EF743-329E-441F-8FB3-46DB2F2D23F1.svs,,
505,TCGA-S9-A6TY-01Z-00-DX1.C4A9E841-C3F4-4752-93E8-6478B7B88E60.svs,,
506,TCGA-S9-A6TZ-01Z-00-DX1.5D0335F4-DB48-4428-800F-2B27E431BAA8.svs,,
507,TCGA-S9-A6U0-01Z-00-DX1.43BCB230-1388-424F-A218-F0F222691102.svs,,
508,TCGA-S9-A6U1-01Z-00-DX1.1F328064-7637-4194-836B-6D6F2221AB8B.svs,,
509,TCGA-S9-A6U2-01Z-00-DX1.364156E1-47BA-4046-BFD7-C35B97785624.svs,,
510,TCGA-S9-A6U5-01Z-00-DX1.BC695617-5AF4-4D43-91D9-1BC5A9DBB8DA.svs,,
511,TCGA-S9-A6U6-01Z-00-DX1.23CAAC2B-577F-4262-85C1-6000F6EDFDEA.svs,,
512,TCGA-S9-A6U8-01Z-00-DX1.5C7C8D4D-32E5-46B8-8223-E3FF487290DC.svs,,
513,TCGA-S9-A6U9-01Z-00-DX1.320C7173-3FAF-4661-8C0D-2C7B46BF17D9.svs,,
514,TCGA-S9-A6UA-01Z-00-DX1.99AB8786-858B-46A0-94BA-C5AA1CD5351B.svs,,
515,TCGA-S9-A6UB-01Z-00-DX1.5F32F6A9-6030-449C-B049-B377B6ACE470.svs,,
516,TCGA-S9-A6WD-01Z-00-DX1.4B8BAF92-5817-494A-A842-7FE6C0C6F643.svs,,
517,TCGA-S9-A6WE-01Z-00-DX1.F4D6E41C-5B13-498E-853A-902D41DF804C.svs,,
518,TCGA-S9-A6WG-01Z-00-DX1.99FBC39A-F2DD-48F0-A5AB-52A508369C7A.svs,,
519,TCGA-S9-A6WH-01Z-00-DX1.DDBE3C83-36D7-4969-BFFE-7FAA8014633B.svs,,
520,TCGA-S9-A6WI-01Z-00-DX1.D3D90B50-C15D-4EB0-B721-AD655EA6F97A.svs,,
521,TCGA-S9-A6WL-01Z-00-DX1.2AB33E11-47B6-4382-8EE3-181D97C2241E.svs,,
522,TCGA-S9-A6WM-01Z-00-DX1.5D18F7F7-C5C8-465B-8B7D-FAC68C43C6F5.svs,,
523,TCGA-S9-A6WP-01Z-00-DX1.C3E303DF-A88E-4A62-8958-BDE01A384D99.svs,,
524,TCGA-S9-A6WQ-01Z-00-DX1.F3EDD859-8FEF-48B4-BFEA-36BCCE34F030.svs,,
525,TCGA-S9-A7IQ-01Z-00-DX1.3B4A20BF-6303-475D-BE85-014922FA02DA.svs,,
526,TCGA-S9-A7J1-01Z-00-DX1.E6934DF9-A2DF-4454-B927-CD481786EB3A.svs,,
527,TCGA-S9-A7J3-01Z-00-DX1.DDE30B13-68C3-4BA6-8CBB-631D2E547974.svs,,
528,TCGA-S9-A7QW-01Z-00-DX1.C07FEA9E-6FED-46C9-9133-11A18A877832.svs,,
529,TCGA-S9-A7QX-01Z-00-DX1.8BF2EF3C-45E5-4242-9A72-9A915396B934.svs,,
530,TCGA-S9-A7QZ-01Z-00-DX1.8639F7A6-105E-475B-8836-644EFF95690D.svs,,
531,TCGA-S9-A7R1-01Z-00-DX1.9FAB9E82-AC0C-4902-BB8B-3620DCC21832.svs,,
532,TCGA-S9-A7R2-01Z-00-DX1.002ED857-5D3F-4053-9F9C-9EB73F2C20F5.svs,,
533,TCGA-S9-A7R3-01Z-00-DX1.32E490D2-AAAA-4AB2-8036-AB4B713F03EA.svs,,
534,TCGA-S9-A7R4-01Z-00-DX1.562B745A-244A-40BF-9D39-2A00C9A2BC52.svs,,
535,TCGA-S9-A7R7-01Z-00-DX1.8E4E9C97-1939-4645-A4D6-A17D36B435A9.svs,,
536,TCGA-S9-A7R8-01Z-00-DX1.1F2A9518-C2FC-46DC-ACB8-6CBA1D8EF9A2.svs,,
537,TCGA-S9-A89V-01Z-00-DX1.63E6101E-4FBC-4843-BFFD-343C3F111844.svs,,
538,TCGA-S9-A89Z-01Z-00-DX1.F6DA547D-D35C-4D55-B5AA-AB4F33B2789F.svs,,
539,TCGA-TM-A7C3-01Z-00-DX1.8599EB66-7116-4CFA-A08D-9929AB55EA31.svs,,
540,TCGA-TM-A7C4-01Z-00-DX1.082C7A0D-CCAA-4D40-B7B5-1CDD1812DF57.svs,,
541,TCGA-TM-A7C5-01Z-00-DX1.6B493BB3-6497-47AE-8D35-CC7C35868E6E.svs,,
542,TCGA-TM-A7CA-01Z-00-DX1.1CEBE1E1-7CBE-4F80-BAFC-828F7FA787B7.svs,,
543,TCGA-TM-A84B-01Z-00-DX1.8736E13D-D47F-462E-BD06-61767245C2F5.svs,,
544,TCGA-TM-A84F-01Z-00-DX2.A2AB2F72-F232-4B60-97B1-1714C9261EAF.svs,,
545,TCGA-TM-A84F-01Z-00-DX1.F12CDFC4-91D7-422E-83BE-BB987DCCD3AD.svs,,
546,TCGA-TM-A84G-01Z-00-DX2.40776742-AC90-4DA4-A0CE-738AD4F6550F.svs,,
547,TCGA-TM-A84G-01Z-00-DX1.97254527-3332-4DC2-BA8C-BE2DD5696F83.svs,,
548,TCGA-TM-A84L-01Z-00-DX1.411C2D0B-921E-4B0A-95ED-DF9A89AFC76B.svs,,
549,TCGA-TM-A84L-01Z-00-DX2.3C138376-4F7E-460C-B9FE-D0EBD323A66B.svs,,
550,TCGA-TM-A84M-01Z-00-DX2.D73D0E2C-59B4-400F-B8DE-B49BACC45D26.svs,,
551,TCGA-TM-A84M-01Z-00-DX1.40AFB31C-EC85-4BC2-9C63-8DF2022164DF.svs,,
552,TCGA-TM-A84R-01Z-00-DX1.26D7F00E-85DD-49E9-BCA3-AAA25ECD2E5F.svs,,
553,TCGA-TM-A84S-01Z-00-DX1.5ED4FD31-AE61-4E45-B202-420B37C847D9.svs,,
554,TCGA-TM-A84T-01Z-00-DX1.31D6FC27-464A-41A1-8CB2-5E7B3862EE9C.svs,,
555,TCGA-TQ-A7RF-01Z-00-DX1.0243E73B-9B79-46C0-BA92-E8BA46E56036.svs,,
556,TCGA-TQ-A7RG-01Z-00-DX1.71465600-F24A-4831-BA01-68A8C95F2BE9.svs,,
557,TCGA-TQ-A7RH-01Z-00-DX1.9B62CBC8-597B-4DDC-8129-37D8977D2171.svs,,
558,TCGA-TQ-A7RI-01Z-00-DX1.785D0C67-7621-4C2A-8EE2-393A842963B7.svs,,
559,TCGA-TQ-A7RJ-01Z-00-DX1.8BE260A2-A7DB-4CA7-8B86-33BABEFE017B.svs,,
560,TCGA-TQ-A7RK-02Z-00-DX1.81EF0869-9C37-45B0-B548-10436269B3FB.svs,,
561,TCGA-TQ-A7RK-02Z-00-DX2.4267A2C5-044A-4550-9F97-BFFB941A4FF5.svs,,
562,TCGA-TQ-A7RK-01Z-00-DX1.42AF52E1-4F8E-4D39-A2F9-88E7805E9B0A.svs,,
563,TCGA-TQ-A7RM-01Z-00-DX1.007E0B3C-DEC7-4FCA-BB4D-E61EC489EDF4.svs,,
564,TCGA-TQ-A7RN-01Z-00-DX1.4593BE9E-C9E1-439F-9640-4E280DFEFB5B.svs,,
565,TCGA-TQ-A7RN-01Z-00-DX2.60260503-3D8D-4A62-8250-4BF0CA227332.svs,,
566,TCGA-TQ-A7RO-01Z-00-DX1.18B7FCA6-3AD0-43A1-B117-A9C8017DD783.svs,,
567,TCGA-TQ-A7RP-01Z-00-DX1.21F73573-AC2E-4793-9EDF-AD1DF3875C82.svs,,
